track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
state,DC20,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,DC20,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,DC20,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/DC20/DC20_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,DC20,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,DC20,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,DC20,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,DC20,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,DC20,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,DC20,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,DC20,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,DC20,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,FL26,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/FL26/FL26_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,
state,FL26,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/FL26/FL26_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,
state,FL26,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/FL26/FL26_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,
state,FL26,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,FL26,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,FL26,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/FL26/FL26_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,
state,FL26,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: retirementf+retirementm+retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,FL26,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: refundf+refundm; source AV/CAFR PDFs in plan folder,high,availableData=False
state,FL26,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: rich_with_source_urls; csv_matrices precursors: disabilityf+disabilitym; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,FL26,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,FL26,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,FL26,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,FL26,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,FL26,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,GA27,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA27/GA27_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,GA27,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA27/GA27_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,GA27,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA27/GA27_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,GA27,mortality,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA27,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,GA27,withdrawal,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA27,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA27,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA27,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,GA27,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,GA27,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,GA27,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InactiveVestedMembers,high,fallback chain per model_input_dictionary.md §3
state,GA27,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,GA27,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,GA28,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA28/GA28_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,
state,GA28,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA28/GA28_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,
state,GA28,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA28/GA28_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,
state,GA28,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA28/GA28_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,
state,GA28,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,GA28,withdrawal,distribution_sheet,yes,plan_workbook,Data/Plans/States/GA28/GA28_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,
state,GA28,retirement,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: rich; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA28,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: rich; source AV/CAFR PDFs in plan folder,high,availableData=False
state,GA28,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: rich; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,GA28,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,GA28,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,GA28,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.actives_tot x inactive_adj(0.0537815),high,fallback chain per model_input_dictionary.md §3
state,GA28,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,GA28,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
state,IL32,ageservice,distribution_sheet,yes,plan_workbook,Data/Plans/States/IL32/IL32_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: ageservice; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,IL32,retdist,distribution_sheet,yes,plan_workbook,Data/Plans/States/IL32/IL32_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retbenrel+retdist; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,IL32,wagerel,distribution_sheet,yes,plan_workbook,Data/Plans/States/IL32/IL32_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagerel; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,IL32,mortality,distribution_sheet,yes,plan_workbook,Data/Plans/States/IL32/IL32_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: mortalityact+mortalityret; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,IL32,wagegrowth,distribution_sheet,no_ghost_sheet,n/a,,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: wagegrowth; source AV/CAFR PDFs in plan folder,high,engine uses PPD wage-growth chain instead
state,IL32,withdrawal,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: withdrawalf+withdrawalm; source AV/CAFR PDFs in plan folder,high,availableData=False
state,IL32,retirement,distribution_sheet,yes,plan_workbook,Data/Plans/States/IL32/IL32_2017.xlsx,FY2017,plan_specific,brookings,workbook notes: thin; csv_matrices precursors: retirementn+retiremento; source AV/CAFR PDFs in plan folder,high,extraction assumptions undocumented (Tier C)
state,IL32,refund,distribution_sheet,fallback,default_assumptions,Data/Common/states/default_assumptions.xlsx,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,availableData=False
state,IL32,disability,distribution_sheet,no_ghost_sheet,n/a,,FY2017,shared_default,brookings,workbook notes: thin; source AV/CAFR PDFs in plan folder,high,engine uses constant DisabilityPayoutRate=0.025
state,IL32,WageGrowth,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.PayrollGrowthAssumption,high,fallback chain per model_input_dictionary.md §3
state,IL32,Inflation,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.InflationAssumption_GASB,high,fallback chain per model_input_dictionary.md §3
state,IL32,InactiveScaling,scalar_resolution,yes,ppd_panel,Data/Common/states/ppd-data-latest.xlsx,fy2022,plan_specific,CRR_digest,resolved: ppd_panel.actives_tot x inactive_adj(0.0784605),high,fallback chain per model_input_dictionary.md §3
state,IL32,tier_rules,tier_rules,yes,planchanges,Data/Common/states/planchanges_main_2022_clean.xlsx,2022 update (curated 2024),plan_specific,in-house (from Brookings planchanges_main),row present in sheet 'in',high,
state,IL32,pctmale/pctmrg/reduct/inactive_adj,scalar_resolution,yes,legacy_ppd_csv,Data/Common/states/PPD_planlevel_main_updated.csv,2022 file,plan_specific,brookings-era,planid row present,high,underlying derivation undocumented (Tier C)
